<<<<<<< HEAD
1,93.69,82.55,tensor(1.0325)
2,96.14,35.42,tensor(3.0585)
3,96.77,0.0,tensor(16.4931)
4,96.58,0.0,tensor(20.4041)
5,97.17,0.0,tensor(29.5839)
6,97.4,0.0,tensor(40.9259)
7,97.19,0.0,tensor(22.7658)
8,96.84,0.0,tensor(25.9487)
9,97.58,0.0,tensor(59.7893)
10,97.71,0.0,tensor(54.9181)
11,97.9,0.0,tensor(21.2098)
12,97.32,0.0,tensor(27.0943)
13,97.56,0.0,tensor(47.2774)
14,97.81,0.0,tensor(38.3871)
15,97.87,0.0,tensor(48.3147)
16,97.82,0.0,tensor(33.5291)
17,97.84,0.0,tensor(80.5626)
18,98.07,0.0,tensor(71.3275)
19,97.89,0.0,tensor(57.9939)
20,97.93,0.0,tensor(73.4952)
21,97.46,0.0,tensor(163.0850)
22,98.0,0.0,tensor(118.0457)
23,98.01,0.0,tensor(90.4510)
24,97.5,0.0,tensor(89.7927)
25,97.96,0.0,tensor(94.6149)
26,97.79,0.0,tensor(223.4700)
27,97.95,0.0,tensor(194.9094)
28,97.62,0.0,tensor(302.1554)
29,97.64,0.0,tensor(206.2176)
30,97.62,0.0,tensor(
1,93.9,83.9,tensor(0.9780)
2,95.4,85.51,tensor(1.1557)
3,95.94,0.36,tensor(4.6903)
4,96.93,0.0,tensor(9.0433)
5,97.39,0.0,tensor(14.6939)
6,97.24,0.0,tensor(14.7319)
7,96.94,0.0,tensor(20.1924)
8,97.49,0.0,tensor(15.7486)
9,97.11,0.0,tensor(16.2389)
10,97.5,0.0,tensor(31.8850)
11,97.28,0.0,tensor(29.3771)
12,97.53,0.0,tensor(15.2913)
13,97.46,0.0,tensor(31.9752)
14,97.66,0.0,tensor(38.1955)
15,97.78,0.0,tensor(15.9700)
16,97.38,0.0,tensor(59.7653)
17,97.76,0.0,tensor(99.6371)
18,97.94,0.0,tensor(122.5854)
19,97.4,0.0,tensor(166.3702)
20,97.6,0.0,tensor(164.1902)
21,97.85,0.0,tensor(287.6266)
22,98.04,0.0,tensor(247.1170)
23,97.85,0.0,tensor(245.2556)
24,97.94,0.0,tensor(277.5051)
25,97.92,0.0,tensor(230.0862)
26,98.07,0.0,tensor(239.3917)
27,98.01,0.0,tensor(266.8599)
28,97.9,0.0,tensor(205.9603)
29,98.38,0.0,tensor(132.3871)
30,98.16,0.0,tensor(715.1663)
>>>>>>> f234a20949d4752f80896a1ff2bb3e85de2d8fff
