1,9.8,0.0,tensor(1.2445e+11)
2,13.88,0.0,tensor(2.1804e+11)
3,18.87,0.0,tensor(4.6842e+13)
4,21.5,0.0,tensor(9.0541e+12)
5,23.46,0.0,tensor(6.6063e+12)
6,24.75,0.0,tensor(2.1030e+13)
7,27.01,0.0,tensor(9.8964e+13)
8,28.57,0.0,tensor(1.9049e+14)
9,30.65,0.0,tensor(6.8714e+14)
10,31.24,0.0,tensor(3.0275e+13)
11,32.61,0.0,tensor(1.9719e+13)
12,33.69,0.0,tensor(1.2998e+13)
13,35.76,0.0,tensor(4.2801e+13)
14,36.54,0.0,tensor(9.7164e+11)
15,38.01,0.0,tensor(5.0855e+14)
16,39.48,0.0,tensor(9.6862e+13)
17,40.34,0.0,tensor(1.4125e+13)
18,41.82,0.0,tensor(1.6628e+13)
19,41.3,0.0,tensor(8.9791e+12)
20,42.29,0.0,tensor(1.0644e+14)
21,43.98,0.0,tensor(1.0796e+14)
22,44.85,0.0,tensor(1.0944e+13)
23,45.31,0.0,tensor(4.0009e+13)
24,45.97,0.0,tensor(6.5014e+12)
25,45.69,0.0,tensor(4.9757e+12)
26,46.16,0.0,tensor(1.9635e+13)
27,46.93,0.0,tensor(2.9327e+13)
28,47.71,0.0,tensor(7.8331e+13)
29,46.91,0.0,tensor(1.1375e+14)
30,48.72,0.0,tensor(4.4386e+14)
31,49.02,0.0,tensor(5.0341e+12)
32,48.14,0.0,tensor(6.9077e+13)
33,49.18,0.0,tensor(4.1791e+13)
34,49.05,0.0,tensor(2.2023e+14)
35,48.71,0.0,tensor(1.3744e+13)
36,49.62,0.0,tensor(6.3992e+14)
37,49.3,0.0,tensor(5.5257e+15)
38,50.0,0.0,tensor(6.1276e+13)
39,49.82,0.0,tensor(2.7722e+14)
40,50.0,0.0,tensor(4.9236e+14)
41,49.51,0.0,tensor(8.3693e+13)
42,49.45,0.0,tensor(4.7194e+14)
43,50.18,0.0,tensor(3.4005e+14)
44,50.68,0.0,tensor(9.4632e+13)
45,49.78,0.0,tensor(1.1252e+15)
46,50.33,0.0,tensor(3.9585e+13)
47,50.31,0.0,tensor(9.6961e+13)
48,50.66,0.0,tensor(3.8444e+13)
49,50.16,0.0,tensor(2.1810e+14)
50,50.21,0.0,tensor(1.0376e+14)
51,51.24,0.0,tensor(3.7813e+14)
52,50.79,0.0,tensor(2.0707e+14)
53,50.85,0.0,tensor(4.5086e+14)
54,51.15,0.0,tensor(2.2852e+14)
55,50.42,0.0,tensor(5.4370e+14)
56,51.17,0.0,tensor(5.2150e+14)
57,51.03,0.0,tensor(1.6564e+14)
58,50.99,0.0,tensor(1.3002e+14)
59,50.78,0.0,tensor(5.9451e+14)
60,50.59,0.0,tensor(1.4152e+15)
61,51.21,0.0,tensor(3.5212e+14)
62,51.63,0.0,tensor(1.3349e+15)
63,50.96,0.0,tensor(2.3586e+14)
64,52.11,0.0,tensor(3.4286e+14)
65,51.75,0.0,tensor(1.1138e+15)
66,51.68,0.0,tensor(1.2307e+15)
67,51.46,0.0,tensor(5.4623e+14)
68,51.11,0.0,tensor(4.0096e+14)
69,51.59,0.0,tensor(1.2116e+14)
70,51.2,0.0,tensor(1.9143e+15)
71,51.21,0.0,tensor(6.0220e+14)
72,51.49,0.0,tensor(7.0355e+14)
73,51.67,0.0,tensor(1.0366e+15)
74,51.29,0.0,tensor(1.5914e+15)
75,51.64,0.0,tensor(8.5993e+14)
76,51.57,0.0,tensor(3.0650e+15)
77,52.14,0.0,tensor(4.2789e+15)
78,51.65,0.0,tensor(1.9890e+15)
79,51.59,0.0,tensor(7.2286e+14)
80,51.72,0.0,tensor(6.6344e+15)
81,51.88,0.0,tensor(2.1486e+16)
82,52.08,0.0,tensor(1.1189e+16)
83,52.49,0.0,tensor(2.2641e+15)
84,52.47,0.0,tensor(1.2745e+16)
85,51.83,0.0,tensor(6.4172e+14)
86,52.09,0.0,tensor(1.4969e+14)
87,51.72,0.0,tensor(3.3476e+14)
88,51.76,0.0,tensor(1.2254e+15)
89,52.16,0.0,tensor(1.0003e+15)
90,52.16,0.0,tensor(2.7183e+15)
91,52.09,0.0,tensor(1.6854e+15)
92,51.87,0.0,tensor(6.9943e+14)
93,52.28,0.0,tensor(1.6711e+15)
94,51.75,0.0,tensor(3.7963e+15)
95,52.85,0.0,tensor(4.6635e+15)
96,52.35,0.0,tensor(5.8215e+15)
97,52.45,0.0,tensor(3.0709e+15)
98,52.46,0.0,tensor(1.9302e+15)
99,52.61,0.0,tensor(2.1674e+14)
100,52.72,0.0,tensor(6.0086e+14)
101,52.5,0.0,tensor(8.5656e+14)
102,53.11,0.0,tensor(9.3798e+14)
103,52.8,0.0,tensor(5.7110e+14)
104,53.09,0.0,tensor(1.0626e+15)
105,52.5,0.0,tensor(3.8282e+14)
106,52.72,0.0,tensor(2.8458e+14)
107,52.52,0.0,tensor(1.0924e+16)
108,53.03,0.0,tensor(4.2162e+16)
109,52.13,0.0,tensor(2.5619e+16)
110,53.02,0.0,tensor(8.1306e+15)
111,52.97,0.0,tensor(1.1323e+15)
112,53.07,0.0,tensor(3.3190e+15)
113,52.48,0.0,tensor(3.0551e+14)
114,52.8,0.0,tensor(7.0295e+14)
115,53.48,0.0,tensor(3.0487e+16)
116,53.23,0.0,tensor(1.9773e+14)
117,53.36,0.0,tensor(4.4407e+14)
118,52.61,0.0,tensor(5.9543e+14)
119,53.44,0.0,tensor(6.0089e+14)
120,53.03,0.0,tensor(1.4017e+15)
121,53.35,0.0,tensor(1.2433e+15)
122,53.45,0.0,tensor(1.2511e+15)
123,52.88,0.0,tensor(2.6192e+14)
124,52.99,0.0,tensor(1.1329e+14)
125,53.3,0.0,tensor(1.1895e+14)
