1,3.27,0.0,tensor(5.3302e+25)
2,8.87,0.0,tensor(5.2596e+27)
3,14.26,0.0,tensor(2.1666e+26)
4,17.32,0.0,tensor(1.6693e+28)
5,21.91,0.0,tensor(6.5876e+26)
6,24.43,0.0,tensor(1.6428e+27)
7,24.15,0.0,tensor(2.6713e+29)
8,26.81,0.0,tensor(1.2294e+28)
9,28.29,0.0,tensor(1.8713e+30)
10,29.37,0.0,tensor(5.0450e+28)
11,31.4,0.0,tensor(4.7779e+27)
12,31.14,0.0,tensor(2.6944e+27)
13,31.59,0.0,tensor(3.1015e+28)
14,33.28,0.0,tensor(1.5573e+28)
15,33.62,0.0,tensor(2.6835e+27)
16,33.88,0.0,tensor(1.7694e+26)
17,33.95,0.0,tensor(9.8004e+26)
18,34.91,0.0,tensor(4.3488e+28)
19,36.01,0.0,tensor(5.7613e+27)
20,36.88,0.0,tensor(8.2644e+26)
21,37.17,0.0,tensor(5.1658e+27)
22,36.9,0.0,tensor(1.5217e+29)
23,36.97,0.0,tensor(2.3206e+23)
24,37.24,0.0,tensor(9.4837e+25)
25,38.21,0.0,tensor(5.6388e+26)
26,37.91,0.0,tensor(2.3928e+27)
27,39.64,0.0,tensor(8.4936e+26)
28,38.73,0.0,tensor(2.4104e+26)
29,39.88,0.0,tensor(3.9603e+25)
30,39.36,0.0,tensor(9.5965e+27)
31,39.44,0.0,tensor(1.4048e+26)
32,39.66,0.0,tensor(2.3770e+27)
33,40.03,0.0,tensor(3.0987e+26)
34,40.91,0.0,tensor(1.0275e+26)
35,39.75,0.0,tensor(4.3880e+26)
36,40.85,0.0,tensor(8.6692e+26)
37,40.61,0.0,tensor(3.5189e+28)
38,39.9,0.0,tensor(6.4847e+27)
39,40.93,0.0,tensor(5.3713e+26)
40,41.41,0.0,tensor(2.5824e+29)
41,40.04,0.0,tensor(7.6562e+27)
42,41.8,0.0,tensor(2.5397e+27)
43,40.41,0.0,tensor(1.9889e+29)
44,41.6,0.0,tensor(1.4000e+27)
45,41.78,0.0,tensor(9.0207e+29)
46,41.12,0.0,tensor(7.8023e+30)
47,41.73,0.0,tensor(6.1836e+28)
48,41.93,0.0,tensor(8.1844e+26)
49,41.64,0.0,tensor(4.6334e+26)
50,41.94,0.0,tensor(8.2752e+26)
51,42.03,0.0,tensor(3.2680e+26)
52,41.96,0.0,tensor(4.3475e+27)
53,42.43,0.0,tensor(1.0240e+29)
54,42.26,0.0,tensor(4.6287e+25)
55,41.53,0.0,tensor(2.5649e+27)
56,41.24,0.0,tensor(1.9382e+28)
57,41.85,0.0,tensor(1.6488e+28)
58,41.91,0.0,tensor(3.5595e+27)
59,42.16,0.0,tensor(2.7548e+27)
60,41.78,0.0,tensor(6.3075e+27)
61,42.19,0.0,tensor(2.1360e+26)
62,42.01,0.0,tensor(1.3340e+26)
63,42.22,0.0,tensor(2.0744e+28)
64,41.11,0.0,tensor(4.4737e+26)
65,41.78,0.0,tensor(7.0705e+27)
66,41.68,0.0,tensor(1.0756e+27)
67,41.84,0.0,tensor(2.0304e+27)
68,41.44,0.0,tensor(3.9246e+27)
69,41.4,0.0,tensor(1.8354e+27)
70,41.57,0.0,tensor(9.2013e+25)
71,40.81,0.0,tensor(3.6543e+27)
72,41.33,0.0,tensor(4.8887e+27)
73,40.39,0.0,tensor(4.2184e+27)
74,41.54,0.0,tensor(3.9823e+27)
75,41.78,0.0,tensor(1.0248e+26)
76,41.56,0.0,tensor(1.0598e+30)
77,41.07,0.0,tensor(6.8075e+26)
78,41.53,0.0,tensor(3.3835e+27)
79,40.95,0.0,tensor(1.5272e+28)
80,41.31,0.0,tensor(2.2740e+27)
81,40.42,0.0,tensor(3.1974e+27)
82,40.91,0.0,tensor(4.0126e+27)
83,41.3,0.0,tensor(1.3746e+26)
84,40.8,0.0,tensor(1.0835e+26)
85,41.06,0.0,tensor(5.0125e+27)
86,41.19,0.0,tensor(7.4586e+27)
87,40.08,0.0,tensor(1.4232e+28)
88,40.69,0.0,tensor(8.6576e+27)
89,40.53,0.0,tensor(1.1058e+27)
90,40.77,0.0,tensor(1.5213e+28)
91,41.01,0.0,tensor(2.3152e+27)
92,40.72,0.0,tensor(2.9651e+25)
93,40.39,0.0,tensor(4.3789e+29)
94,41.38,0.0,tensor(2.3418e+27)
95,40.14,0.0,tensor(8.7053e+26)
96,40.68,0.0,tensor(1.0220e+28)
97,40.33,0.0,tensor(2.5647e+27)
98,40.64,0.0,tensor(2.5882e+27)
99,40.67,0.0,tensor(3.1812e+27)
100,41.25,0.0,tensor(6.8526e+27)
101,40.53,0.0,tensor(1.7326e+27)
102,40.86,0.0,tensor(1.9948e+27)
103,40.07,0.0,tensor(8.1072e+26)
104,40.58,0.0,tensor(3.4141e+26)
105,40.19,0.0,tensor(1.6042e+26)
106,40.44,0.0,tensor(2.6362e+25)
107,40.05,0.0,tensor(9.6870e+25)
108,40.11,0.0,tensor(2.5823e+26)
109,40.89,0.0,tensor(8.9371e+25)
110,40.35,0.0,tensor(2.4493e+24)
111,40.65,0.0,tensor(5.0028e+26)
112,39.52,0.0,tensor(2.2378e+26)
113,40.22,0.0,tensor(5.0615e+27)
114,40.7,0.0,tensor(9.5420e+25)
115,40.04,0.0,tensor(3.1412e+26)
116,40.46,0.0,tensor(1.2164e+26)
117,39.39,0.0,tensor(1.9993e+25)
118,40.08,0.0,tensor(2.7955e+25)
119,40.85,0.0,tensor(1.5609e+27)
120,41.14,0.0,tensor(1.0214e+26)
121,40.51,0.0,tensor(2.9349e+27)
122,40.24,0.0,tensor(1.3948e+27)
123,40.78,0.0,tensor(4.0175e+26)
124,39.73,0.0,tensor(3.5110e+26)
125,39.8,0.0,tensor(1.3297e+25)
126,40.24,0.0,tensor(9.0677e+25)
127,39.82,0.0,tensor(8.8448e+26)
128,40.32,0.0,tensor(2.0704e+26)
129,40.43,0.0,tensor(2.5682e+25)
130,40.01,0.0,tensor(3.6947e+26)
131,39.81,0.0,tensor(1.2069e+26)
132,39.87,0.0,tensor(1.3730e+25)
133,39.37,0.0,tensor(1.6021e+25)
134,40.26,0.0,tensor(2.3341e+26)
135,40.46,0.0,tensor(6.9566e+26)
136,40.22,0.0,tensor(6.5974e+25)
137,39.67,0.0,tensor(2.9404e+25)
138,40.15,0.0,tensor(2.7406e+25)
139,40.87,0.0,tensor(1.4295e+25)
140,40.22,0.0,tensor(1.1001e+23)
141,40.29,0.0,tensor(2.6303e+24)
142,39.94,0.0,tensor(9.7486e+24)
143,39.82,0.0,tensor(5.7599e+25)
144,39.3,0.0,tensor(5.8627e+23)
145,40.36,0.0,tensor(1.8505e+23)
146,40.02,0.0,tensor(7.8873e+24)
147,40.46,0.0,tensor(2.6137e+24)
148,40.44,0.0,tensor(7.0295e+24)
149,40.02,0.0,tensor(9.7814e+25)
150,40.98,0.0,tensor(2.6733e+26)
151,40.3,0.0,tensor(2.4773e+25)
152,40.64,0.0,tensor(2.4476e+25)
153,40.76,0.0,tensor(2.8993e+23)
154,39.98,0.0,tensor(1.8986e+22)
155,40.72,0.0,tensor(3.2839e+23)
156,40.8,0.0,tensor(2.4756e+24)
157,39.94,0.0,tensor(4.0992e+25)
158,39.72,0.0,tensor(3.9857e+25)
159,40.36,0.0,tensor(1.0978e+24)
160,40.34,0.0,tensor(7.8098e+25)
161,40.13,0.0,tensor(3.5264e+23)
162,39.89,0.0,tensor(7.6075e+23)
163,40.59,0.0,tensor(3.6671e+23)
164,40.33,0.0,tensor(1.1450e+25)
165,40.38,0.0,tensor(6.7310e+23)
166,40.24,0.0,tensor(2.1249e+24)
167,40.76,0.0,tensor(2.7613e+25)
168,40.52,0.0,tensor(2.3484e+23)
169,40.54,0.0,tensor(1.4810e+24)
170,40.35,0.0,tensor(8.3791e+23)
171,40.25,0.0,tensor(4.9211e+23)
172,40.21,0.0,tensor(2.2207e+23)
173,40.08,0.0,tensor(1.8667e+23)
174,40.45,0.0,tensor(1.7245e+24)
175,40.6,0.0,tensor(8.4914e+23)
176,39.98,0.0,tensor(7.8217e+22)
177,40.19,0.0,tensor(6.0318e+24)
178,39.72,0.0,tensor(3.0039e+24)
179,39.62,0.0,tensor(1.7464e+25)
180,39.9,0.0,tensor(2.3372e+24)
181,40.65,0.0,tensor(7.2301e+23)
182,40.4,0.0,tensor(1.3462e+23)
183,40.49,0.0,tensor(6.6453e+23)
184,40.59,0.0,tensor(1.3298e+23)
185,40.27,0.0,tensor(8.2405e+23)
186,40.46,0.0,tensor(3.2216e+21)
187,40.39,0.0,tensor(2.3552e+23)
