1,30.14,0.0,tensor(1.2047e+12)
2,39.07,0.0,tensor(4.0472e+13)
3,47.78,0.0,tensor(1.0743e+13)
4,50.41,0.0,tensor(1.3509e+14)
5,50.05,0.0,tensor(9.0541e+12)
6,52.84,0.0,tensor(2.8646e+12)
7,53.51,0.0,tensor(8.2841e+12)
8,59.19,0.0,tensor(9.2134e+12)
9,59.35,0.0,tensor(1.0625e+12)
10,62.43,0.0,tensor(1.3223e+12)
11,63.06,0.0,tensor(4.2935e+11)
12,63.82,0.0,tensor(1.8367e+12)
13,65.33,0.0,tensor(1.4537e+13)
14,65.59,0.0,tensor(2.8424e+13)
15,64.1,0.0,tensor(8.9236e+12)
16,67.41,0.0,tensor(2.7610e+13)
17,68.41,0.0,tensor(3.2943e+13)
18,69.18,0.0,tensor(8.8512e+14)
19,67.82,0.0,tensor(5.9535e+14)
20,69.78,0.0,tensor(1.6948e+14)
21,69.71,0.0,tensor(2.5748e+14)
22,70.6,0.0,tensor(3.6854e+14)
23,71.78,0.0,tensor(2.4535e+15)
24,71.03,0.0,tensor(1.5175e+14)
25,73.13,0.0,tensor(5.3991e+14)
26,72.13,0.0,tensor(8.1863e+15)
27,72.96,0.0,tensor(1.1442e+16)
28,74.77,0.0,tensor(1.2647e+16)
29,74.46,0.0,tensor(9.6558e+15)
30,74.31,0.0,tensor(2.8622e+15)
31,75.38,0.0,tensor(1.1612e+16)
32,75.71,0.0,tensor(2.4889e+16)
33,75.87,0.0,tensor(1.6345e+16)
34,76.08,0.0,tensor(4.4293e+15)
35,76.84,0.0,tensor(6.8387e+15)
36,77.33,0.0,tensor(4.6099e+15)
37,76.73,0.0,tensor(3.8728e+16)
38,78.08,0.0,tensor(4.2457e+15)
39,77.14,0.0,tensor(1.1001e+16)
40,76.69,0.0,tensor(1.8869e+16)
41,76.97,0.0,tensor(4.4600e+16)
42,78.23,0.0,tensor(2.3319e+16)
43,78.24,0.0,tensor(1.4153e+16)
44,77.92,0.0,tensor(5.8867e+16)
45,77.8,0.0,tensor(4.4109e+15)
46,78.66,0.0,tensor(4.1677e+16)
47,78.57,0.0,tensor(3.6367e+16)
48,79.62,0.0,tensor(3.3333e+15)
49,78.42,0.0,tensor(1.6854e+15)
50,79.6,0.0,tensor(6.5721e+16)
51,79.14,0.0,tensor(3.1535e+15)
52,79.55,0.0,tensor(8.5499e+15)
53,79.56,0.0,tensor(4.6206e+16)
54,79.28,0.0,tensor(3.1101e+16)
55,79.52,0.0,tensor(1.4315e+16)
56,79.93,0.0,tensor(2.5383e+16)
57,79.68,0.0,tensor(8.8628e+15)
58,79.54,0.0,tensor(6.7968e+16)
59,80.68,0.0,tensor(3.4639e+16)
60,79.84,0.0,tensor(1.1483e+16)
61,79.81,0.0,tensor(1.2139e+16)
62,80.16,0.0,tensor(4.5149e+15)
63,80.38,0.0,tensor(5.0565e+15)
64,80.04,0.0,tensor(3.2627e+16)
65,80.5,0.0,tensor(1.5012e+16)
66,80.71,0.0,tensor(4.3117e+16)
67,81.04,0.0,tensor(2.1969e+16)
68,80.77,0.0,tensor(1.0118e+17)
69,80.66,0.0,tensor(1.6374e+16)
70,81.19,0.0,tensor(7.9391e+15)
71,80.84,0.0,tensor(1.9406e+16)
72,80.65,0.0,tensor(1.0105e+17)
73,81.15,0.0,tensor(2.2896e+16)
74,81.11,0.0,tensor(2.0119e+16)
75,80.85,0.0,tensor(1.2597e+17)
76,81.2,0.0,tensor(2.6750e+16)
77,81.05,0.0,tensor(2.7237e+16)
78,81.14,0.0,tensor(1.3156e+17)
79,81.15,0.0,tensor(4.4109e+16)
80,81.13,0.0,tensor(1.1096e+17)
81,81.44,0.0,tensor(2.5063e+16)
82,81.14,0.0,tensor(1.1407e+17)
83,81.25,0.0,tensor(1.4063e+17)
84,81.4,0.0,tensor(9.0492e+16)
85,81.25,0.0,tensor(1.5633e+17)
86,81.28,0.0,tensor(2.5720e+17)
87,81.27,0.0,tensor(5.3426e+16)
88,81.22,0.0,tensor(1.6180e+16)
89,81.29,0.0,tensor(1.4157e+17)
90,81.42,0.0,tensor(1.0859e+17)
91,81.2,0.0,tensor(2.2720e+17)
92,81.42,0.0,tensor(2.2238e+17)
93,81.28,0.0,tensor(7.1176e+16)
94,81.29,0.0,tensor(2.2474e+17)
95,81.3,0.0,tensor(8.5413e+16)
96,81.24,0.0,tensor(7.1683e+16)
97,81.35,0.0,tensor(1.5537e+17)
98,81.34,0.0,tensor(1.2091e+16)
99,81.36,0.0,tensor(1.5063e+17)
100,81.34,0.0,tensor(9.8057e+16)
