1,95.73,0.0005551259819418192,1948761088.0
2,96.46,0.00043518285122700034,10054250496.0
3,96.93,0.00038164658220484854,54148161536.0
4,97.02,0.00034690918060950934,345381928960.0
5,97.75,0.00027737056743353607,200596144128.0
6,97.36,0.00031104687293991446,298758832128.0
7,97.83,0.0002714826452662237,176076062720.0
8,98.22,0.0002224048840405885,1898945839104.0
9,98.19,0.0002408601867966354,180605747200.0
10,97.59,0.000310622349975165,63545278464.0
11,97.61,0.0002987621442589443,108275253248.0
12,98.52,0.00020019247972231824,587601608704.0
13,97.95,0.00025246266534959433,2261747499008.0
14,98.34,0.00021569606114935595,1322856873984.0
15,98.05,0.0002638497259438736,997075779584.0
16,97.86,0.00027699258411303165,265898246144.0
17,98.18,0.0002480634632520378,589467287552.0
18,98.4,0.0002309171353394049,1051665629184.0
19,98.14,0.0002414164770147181,387714908160.0
20,98.17,0.00024721834706069784,531020644352.0
